yearID,teamID,lgID,playerID,g_all,GS
2015,MIN,AL,hunteto01,139,135
2015,BAL,AL,hunteto02,39,0
2015,CHN,NL,hunteto02,19,0
2015,TOR,AL,hutchdr01,31,28
2015,TOR,AL,hynesco01,5,0
2015,LAA,AL,iannech01,92,81
2015,LAA,AL,ibarred01,2,0
2015,DET,AL,iglesjo01,120,115
2015,CIN,NL,iglesra01,18,16
2015,ARI,NL,inciaen01,132,116
2015,KCA,AL,infanom01,124,121
2015,PIT,NL,ishiktr01,38,9
2015,SFN,NL,ishiktr01,6,1
2015,SEA,AL,iwakuhi01,20,19
2015,CHN,NL,jacksau01,29,12
2015,SEA,AL,jacksau01,107,99
2015,ATL,NL,jacksed01,24,0
2015,CHN,NL,jacksed01,23,0
2015,SDN,NL,jacksja01,6,0
2015,TEX,AL,jackslu01,7,0
2015,LAA,AL,jacksry02,22,4
2015,ATL,NL,jaimeju01,2,0
2015,BAL,AL,janispa01,14,9
2015,SDN,NL,jankotr01,34,27
2015,LAN,NL,janseke01,54,0
2015,WAS,NL,janssca01,48,0
2015,TBA,AL,jasojo01,70,48
2015,SLN,NL,jayjo02,79,53
2015,MIL,NL,jeffrje01,72,0
2015,TOR,AL,jenkich01,2,0
2015,CHA,AL,jennida01,53,0
2015,TBA,AL,jennide01,28,27
2015,MIN,AL,jepseke01,29,0
2015,TBA,AL,jepseke01,46,0
2015,MIL,NL,jimence01,16,0
2015,PHI,NL,jimence01,3,0
2015,BOS,AL,jimenlu02,1,0
2015,MIL,NL,jimenlu02,15,2
2015,BAL,AL,jimenub01,32,32
2015,BOS,AL,johnsbr02,1,1
2015,ATL,NL,johnsch05,56,37
2015,CLE,AL,johnsch05,27,24
2015,SLN,NL,johnsda06,12,4
2015,CHA,AL,johnser04,6,6
2015,ATL,NL,johnsji04,49,0
2015,LAN,NL,johnsji04,23,0
2015,ATL,NL,johnske05,62,49
2015,NYN,NL,johnske05,49,29
2015,CHA,AL,johnsmi04,36,32
2015,WAS,NL,johnsre02,17,2
2015,BAL,AL,johnsst02,6,0
2015,BAL,AL,jonesad01,137,137
2015,NYA,AL,jonesga02,57,31
2015,SEA,AL,jonesja06,28,6
2015,CHA,AL,jonesna01,19,0
2015,WAS,NL,jordata01,4,1
2015,BAL,AL,josepca01,100,96
2015,LAA,AL,joycema01,93,74
2015,MIL,NL,jungmta01,21,21
2015,COL,NL,kahnlto01,36,0
2015,PIT,NL,kangju01,126,103
2015,TBA,AL,karnsna01,27,26
2015,TOR,AL,kawasmu01,23,10
2015,HOU,AL,kazmisc01,13,13
2015,OAK,AL,kazmisc01,18,18
2015,TEX,AL,kelake01,68,0
2015,SDN,NL,kellesh01,53,0
2015,SDN,NL,kellyca01,3,2
2015,MIA,NL,kellydo01,2,1
2015,BOS,AL,kellyjo05,25,25
2015,ATL,NL,kellyry01,17,0
2015,SDN,NL,kempma01,154,152
2015,LAN,NL,kendrho01,117,112
2015,COL,NL,kendrky01,27,27
2015,SDN,NL,kenneia01,30,30
2015,SEA,AL,kensilo01,19,0
2015,MIN,AL,keplema01,3,1
2015,LAN,NL,kershcl01,34,33
2015,HOU,AL,keuchda01,33,33
2015,TBA,AL,kiermke01,151,131
2015,SDN,NL,kimbrcr01,61,0
2015,DET,AL,kinslia01,154,152
2015,MIL,NL,kintzbr01,7,0
2015,CLE,AL,kipnija01,141,138
2015,TEX,AL,kleinph01,11,2
2015,CLE,AL,klubeco01,32,32
2015,MIL,NL,knebeco01,48,0
2015,DET,AL,knudsgu01,4,0
2015,MIA,NL,koehlto01,32,31
2015,ATL,NL,kohnmi01,6,0
2015,SFN,NL,kontoge01,73,0
2015,SLN,NL,kozmape01,76,18
2015,KCA,AL,kratzer01,4,1
2015,PHI,NL,kratzer01,12,4
2015,DET,AL,krausma01,12,9
2015,LAA,AL,krausma01,11,10
2015,TBA,AL,krausma01,4,4
2015,DET,AL,krolia01,33,0
2015,LAA,AL,kubitky01,19,10
2015,SLN,NL,lackejo01,33,33
2015,OAK,AL,ladenty01,9,4
2015,COL,NL,laffeaa01,3,0
2015,PIT,NL,lafrobo01,11,0
2015,NYN,NL,lagarju01,143,106
2015,ARI,NL,lairdge01,1,1
2015,BAL,AL,lakeju01,8,5
2015,CHN,NL,lakeju01,21,12
2015,CIN,NL,lamarry01,21,5
2015,ARI,NL,lambja01,107,89
2015,CIN,NL,lambjo02,10,10
2015,PIT,NL,lamboan01,20,3
2015,CHA,AL,larocad01,127,116
2015,CHN,NL,lasteto01,33,17
2015,LAA,AL,latosma01,2,0
2015,LAN,NL,latosma01,6,5
2015,MIA,NL,latosma01,16,16
2015,ATL,NL,lavarry01,27,17
2015,BAL,AL,lavarry01,10,8
2015,OAK,AL,lawribr01,149,147
2015,BOS,AL,layneto01,64,0
2015,MIA,NL,lazora01,7,0
2015,CIN,NL,leakemi01,25,21
2015,SFN,NL,leakemi01,12,9
2015,NYN,NL,leathja01,17,0
2015,CIN,NL,lecursa01,19,0
2015,CLE,AL,leech01,2,0
2015,LAN,NL,leeza01,1,1
2015,COL,NL,lemahdj01,150,146
2015,OAK,AL,leonar01,19,0
2015,ARI,NL,leonedo01,3,0
2015,SEA,AL,leonedo01,10,0
2015,BOS,AL,leonsa01,41,33
2015,CHN,NL,lestejo01,32,32
2015,TEX,AL,lewisco01,33,33
2015,LAN,NL,liberad01,39,0
2015,SFN,NL,linceti01,16,15
2015,MIL,NL,lindad01,149,135
2015,NYA,AL,lindgja01,7,0
2015,CLE,AL,lindofr01,99,97
2015,PIT,NL,liriafr01,31,31
2015,PIT,NL,lizra01,14,0
2015,WAS,NL,lobatjo01,44,38
2015,DET,AL,lobstky01,13,11
2015,PIT,NL,lockeje01,30,30
2015,PHI,NL,loewead01,20,0
2015,COL,NL,loganbo02,60,0
2015,MIL,NL,lohseky01,41,22
2015,SFN,NL,lolliry01,5,3
2015,PIT,NL,lombast02,12,0
2015,TBA,AL,loneyja01,104,93
2015,TBA,AL,longoev01,160,158
2015,SFN,NL,lopezja02,77,0
2015,MIL,NL,lopezjo02,2,2
2015,CIN,NL,lorenmi01,33,21
2015,BAL,AL,loughda01,84,34
2015,TOR,AL,loupaa01,60,0
2015,SEA,AL,lowema01,34,0
2015,TOR,AL,lowema01,23,0
2015,HOU,AL,lowrije01,69,62
2015,MIL,NL,lucrojo01,103,92
2015,SEA,AL,luetglu01,1,0
2015,COL,NL,lylesjo01,11,10
2015,SLN,NL,lynnla01,31,31
2015,SLN,NL,lyonsty01,17,8
2015,DET,AL,machadi01,24,20
2015,BAL,AL,machama01,162,162
2015,BOS,AL,machije01,26,0
2015,SFN,NL,machije01,33,0
2015,KCA,AL,madsory01,68,0
2015,TBA,AL,mahtomi01,41,26
2015,TBA,AL,mailelu01,15,9
2015,MIL,NL,maldoma01,79,66
2015,SLN,NL,manesse01,77,0
2015,CLE,AL,manshje01,32,0
2015,CLE,AL,marcush01,7,6
2015,ATL,NL,marimsu01,16,0
2015,KCA,AL,mariomi01,2,0
2015,HOU,AL,marisja01,133,101
2015,ATL,NL,markani01,156,156
2015,ATL,NL,marksma01,31,0
2015,CIN,NL,marquja01,10,9
2015,BOS,AL,marrede01,25,12
2015,ARI,NL,marshev01,13,0
2015,LAA,AL,marteal01,5,2
2015,DET,AL,marteje01,33,20
2015,SEA,AL,marteke01,57,54
2015,PIT,NL,martest01,153,143
2015,SLN,NL,martica04,32,29
2015,NYA,AL,martich02,24,0
2015,ATL,NL,martico01,21,0
2015,OAK,AL,martico01,4,2
2015,DET,AL,martijd02,158,157
2015,TEX,AL,martile01,95,71
2015,CLE,AL,martimi02,16,7
2015,TEX,AL,martini01,24,21
2015,WAS,NL,martira04,13,0
2015,TOR,AL,martiru01,129,118
2015,DET,AL,martivi01,120,114
2015,ATL,NL,masseni01,20,0
2015,MIA,NL,masseni01,8,0
2015,BOS,AL,masteju01,18,9
2015,SDN,NL,mateoma01,26,0
2015,MIA,NL,mathije01,32,29
2015,CIN,NL,matthry01,57,0
2015,LAA,AL,matthry01,1,0
2015,BAL,AL,matusbr01,58,0
2015,COL,NL,matzety01,6,5
2015,NYN,NL,matzst01,6,6
2015,MIN,AL,mauerjo01,158,154
2015,SDN,NL,maurebr01,53,0
2015,SFN,NL,maxweju01,100,59
2015,NYN,NL,maybejo02,59,23
2015,ATL,NL,maybica01,141,126
2015,MIN,AL,maytr01,48,16
2015,MIA,NL,mazzavi01,10,0
2015,SDN,NL,mazzoco01,8,0
2015,CLE,AL,mcallza01,61,1
2015,COL,NL,mcbrima02,20,8
2015,NYA,AL,mccanbr01,135,122
2015,DET,AL,mccanja02,114,103
2015,LAN,NL,mccarbr01,4,4
2015,HOU,AL,mcculla02,22,22
2015,PIT,NL,mccutan01,157,154
2015,BAL,AL,mcfartj01,30,0
2015,TBA,AL,mcgeeja01,39,0
2015,MIA,NL,mcgehca01,60,21
2015,SFN,NL,mcgehca01,49,32
2015,MIA,NL,mcgousc01,6,0
2015,PHI,NL,mcgowdu01,14,1
2015,HOU,AL,mchugco01,32,32
2015,COL,NL,mckenmi01,58,32
2015,ATL,NL,mckiran01,27,0
2015,CHN,NL,medinyo01,5,0
2015,SEA,AL,medinyo01,12,0
2015,KCA,AL,medlekr01,15,8
2015,NYN,NL,mejiaje01,7,0
2015,PIT,NL,melanma01,78,0
2015,BOS,AL,mendero01,3,0
2015,TEX,AL,mendero01,12,0
2015,PIT,NL,mercejo03,116,108
2015,CIN,NL,mesorde01,23,9
2015,MIN,AL,meyeral01,2,0
2015,SDN,NL,middlwi01,83,65
2015,BOS,AL,mileywa01,32,32
2015,NYA,AL,millean01,60,0
2015,SEA,AL,millebr02,144,125
2015,COL,NL,milleju02,34,0
2015,ATL,NL,millesh01,33,33
2015,OAK,AL,millsbr02,1,1
2015,MIN,AL,milonto01,24,23
2015,NYA,AL,mitchbr01,20,2
2015,SLN,NL,molinya01,136,132
2015,NYN,NL,moneljo01,27,9
2015,CHA,AL,montafr01,7,2
2015,SEA,AL,monteje01,38,32
2015,CHN,NL,montemi01,113,91
2015,NYN,NL,montera01,5,1
2015,SEA,AL,montgmi01,16,16
2015,CLE,AL,mooread01,1,1
2015,TBA,AL,moorema02,12,12
2015,WAS,NL,moorety01,97,36
2015,KCA,AL,moralfr01,67,0
2015,KCA,AL,moralke01,158,150
2015,PIT,NL,morelbr01,3,2
2015,TEX,AL,morelmi01,132,117
2015,NYA,AL,morendi01,4,0
2015,PHI,NL,morgaad01,15,15
2015,LAA,AL,morinmi01,47,0
2015,COL,NL,morneju01,49,43
2015,NYN,NL,morriak01,1,0
2015,MIA,NL,morribr01,67,0
2015,SEA,AL,morrilo01,146,117
2015,SDN,NL,morrobr01,5,5
2015,MIA,NL,morsemi01,53,42
2015,PIT,NL,morsemi01,45,15
2015,PIT,NL,mortoch02,23,23
2015,CIN,NL,moscojo01,3,3
2015,CLE,AL,mossbr01,94,89
2015,SLN,NL,mossbr01,51,35
2015,CHN,NL,motteja01,57,0
2015,KCA,AL,moustmi01,147,140
2015,DET,AL,moyast01,9,5
2015,ATL,NL,moylape01,22,0
2015,BOS,AL,mujiced01,11,0
2015,OAK,AL,mujiced01,38,0
2015,OAK,AL,muncyma01,45,27
2015,NYN,NL,munoda01,17,5
2015,CLE,AL,muratto01,1,1
2015,CLE,AL,murphda07,84,53
2015,LAA,AL,murphda07,48,39
2015,NYN,NL,murphda08,130,121
2015,NYA,AL,murphjr01,67,43
2015,COL,NL,murphto04,11,10
2015,PHI,NL,murraco01,8,0
2015,SDN,NL,myerswi01,60,56
2015,BOS,AL,napolmi01,98,92
2015,TEX,AL,napolmi01,35,23
2015,MIA,NL,narvech01,15,2
2015,DET,AL,nathajo01,1,0
2015,BOS,AL,navada01,29,18
2015,TBA,AL,navada01,31,18
2015,TOR,AL,navardi01,54,44
2015,LAA,AL,navaref01,54,20
2015,BAL,AL,navarre01,10,7
2015,CIN,NL,negrokr01,43,20
2015,MIL,NL,nelsoji02,30,30
2015,PHI,NL,nerishe01,32,0
2015,DET,AL,nesbian01,24,0
2015,HOU,AL,neshepa01,66,0
2015,LAN,NL,nicasju01,54,1
2015,MIA,NL,nicolju01,13,12
2015,NYN,NL,niesejo01,33,29
2015,LAA,AL,nieuwki01,10,6
2015,NYN,NL,nieuwki01,64,21
2015,SDN,NL,nievewi01,6,4
2015,NYA,AL,noelri01,15,0
2015,CHA,AL,noesihe01,10,5
2015,PHI,NL,nolaaa01,13,13
2015,MIN,AL,nolasri01,9,8
2015,OAK,AL,nolinse01,6,6
2015,SFN,NL,noonani01,14,5
2015,BAL,AL,norribu01,18,11
2015,SDN,NL,norribu01,20,0
2015,DET,AL,norrida01,8,8
2015,TOR,AL,norrida01,5,5
2015,SDN,NL,norride01,147,132
2015,NYA,AL,novaiv01,17,17
2015,MIN,AL,nunezed02,72,48
2015,ARI,NL,nunovi01,3,0
2015,SEA,AL,nunovi01,32,10
2015,COL,NL,obergsc01,64,0
2015,HOU,AL,oberhbr01,8,8
2015,ARI,NL,obriepe04,8,1
2015,BAL,AL,odayda01,68,0
2015,TBA,AL,odorija01,28,28
2015,TEX,AL,odorro01,120,113
2015,NYN,NL,oflaher01,16,0
2015,OAK,AL,oflaher01,25,0
2015,BOS,AL,ogandal01,64,0
2015,PHI,NL,ogandne01,4,0
2015,TEX,AL,ohlenro01,21,0
2015,ATL,NL,olivehe01,24,21
2015,SEA,AL,olmosed01,6,2
2015,SEA,AL,olsonty01,11,0
2015,CHA,AL,oltmi01,24,23
2015,CHN,NL,oltmi01,6,3
2015,SEA,AL,omallsh01,24,12
2015,KCA,AL,orlanpa01,86,63
2015,MIN,AL,orourry01,28,0
2015,BOS,AL,ortizda01,146,143
2015,SFN,NL,osichjo01,35,0
2015,PHI,NL,osullse01,13,13
2015,TOR,AL,osunaro01,68,0
2015,OAK,AL,oteroda01,41,0
2015,COL,NL,ottavad01,10,0
2015,BOS,AL,owenshe02,11,11
2015,ARI,NL,owingch01,147,130
2015,MIA,NL,ozunama01,123,119
2015,ARI,NL,pachejo01,29,13
2015,SFN,NL,paganan01,133,123
2015,SFN,NL,panikjo01,100,95
2015,PHI,NL,papeljo01,37,0
2015,WAS,NL,papeljo01,22,0
2015,BAL,AL,paredji01,104,86
2015,SFN,NL,parkeja03,21,12
2015,COL,NL,parkeky01,46,27
2015,BAL,AL,parmech01,32,26
2015,NYN,NL,parnebo01,30,0
2015,BAL,AL,parrage01,55,51
2015,MIL,NL,parrage01,100,75
2015,CIN,NL,parrama01,40,0
2015,OAK,AL,parrian01,17,1
2015,TEX,AL,pattosp01,27,0
2015,COL,NL,paulsbe01,116,79
2015,SEA,AL,paxtoja01,13,13
2015,NYA,AL,pazosja01,11,0
2015,HOU,AL,peacobr01,1,1
2015,BAL,AL,pearcst01,92,79
2015,SFN,NL,peavyja01,19,19
2015,LAN,NL,pederjo01,151,137
2015,BOS,AL,pedrodu01,93,93
2015,BOS,AL,pegueca01,4,1
2015,TEX,AL,pegueca01,30,17
2015,MIN,AL,pelfrmi01,30,30
2015,MIL,NL,penaar01,6,5
2015,CIN,NL,penabr01,108,85
2015,KCA,AL,penafr01,8,1
2015,SFN,NL,pencehu01,52,51
2015,ARI,NL,pennicl01,72,26
2015,TOR,AL,pennicl01,33,21
2015,ARI,NL,peralda01,149,116
2015,SLN,NL,peraljh01,155,149
2015,LAN,NL,peraljo01,33,0
2015,MIL,NL,peralwi01,20,20
2015,LAN,NL,perazjo01,7,6
2015,LAA,AL,perezca02,86,75
2015,ATL,NL,perezeu01,47,30
2015,DET,AL,perezhe01,22,7
2015,MIL,NL,perezhe01,90,59
2015,SFN,NL,perezju02,22,8
2015,TEX,AL,perezma02,14,14
2015,ARI,NL,perezol01,48,0
2015,HOU,AL,perezol01,22,0
2015,CLE,AL,perezro02,70,62
2015,KCA,AL,perezsa02,142,139
2015,ATL,NL,perezwi01,23,20
2015,MIN,AL,perkigl01,60,0
2015,LAA,AL,pestavi01,19,0
2015,ATL,NL,peterja01,152,137
2015,MIL,NL,petersh01,93,45
2015,NYA,AL,petitgr01,20,13
2015,SFN,NL,petityu01,42,1
2015,CHA,AL,petrija01,62,0
2015,SLN,NL,phamth01,52,35
2015,OAK,AL,phegljo01,73,62
2015,MIA,NL,phelpda01,23,19
2015,CIN,NL,phillbr01,148,141
2015,ATL,NL,pierzaj01,113,105
2015,TOR,AL,pillake01,159,155
2015,TEX,AL,pimenst01,8,0
2015,NYA,AL,pindebr01,25,0
2015,NYA,AL,pinedmi01,27,27
2015,KCA,AL,pinoyo01,7,1
2015,NYA,AL,pireljo01,37,21
2015,SLN,NL,piscost01,63,61
2015,NYN,NL,plaweke01,73,66
2015,MIN,AL,plouftr01,152,151
2015,PIT,NL,polangr01,153,137
2015,MIN,AL,polanjo01,4,3
2015,ARI,NL,polloaj01,157,143
2015,OAK,AL,pomerdr01,53,9
2015,TOR,AL,pompeda01,34,24
2015,BOS,AL,porceri01,28,28
2015,SFN,NL,poseybu01,150,143
2015,MIA,NL,pradoma01,129,127
2015,HOU,AL,preslal01,8,4
2015,MIN,AL,pressry01,27,0
2015,DET,AL,priceda01,21,21
2015,TOR,AL,priceda01,11,11
2015,OAK,AL,pridija01,6,1
2015,LAN,NL,puigya01,79,71
2015,LAA,AL,pujolal01,157,157
2015,CHA,AL,putnaza01,49,0
2015,SDN,NL,quackke01,57,0
2015,HOU,AL,quallch01,60,0
2015,CHA,AL,quintjo01,32,32
2015,CLE,AL,raburry01,82,50
2015,CHA,AL,ramiral03,154,152
2015,MIL,NL,ramirar01,81,76
2015,PIT,NL,ramirar01,56,50
2015,TBA,AL,ramirer02,34,27
2015,BOS,AL,ramirha01,105,103
2015,ARI,NL,ramirjc01,12,0
2015,SEA,AL,ramirjc01,8,0
2015,CLE,AL,ramirjo01,97,84
2015,NYA,AL,ramirjo02,3,0
2015,SEA,AL,ramirjo02,5,0
2015,CHN,NL,ramirne01,19,0
2015,BOS,AL,ramirno01,17,0
2015,MIA,NL,ramosaj01,71,0
2015,LAA,AL,ramosce01,65,0
2015,WAS,NL,ramoswi01,128,124
2015,TEX,AL,ranauan01,4,2
2015,HOU,AL,rasmuco01,137,115
2015,LAA,AL,rasmuco02,16,1
2015,SEA,AL,rasmuro01,19,0
2015,TOR,AL,rasmuro01,1,0
2015,LAN,NL,ravinjo01,9,0
2015,ARI,NL,rayro02,23,23
2015,SDN,NL,reaco01,7,6
2015,MIA,NL,realmjt01,126,116
2015,SDN,NL,rearich01,5,0
2015,NYN,NL,reckean01,32,24
2015,OAK,AL,reddijo01,149,135
2015,TOR,AL,redmoto01,7,1
2015,ARI,NL,reedad01,38,0
2015,NYN,NL,reedad01,17,0
2015,MIA,NL,reedch01,2,0
2015,MIL,NL,reedmi02,7,1
2015,NYA,AL,refsnro01,16,12
2015,BAL,AL,reimono01,61,45
2015,WAS,NL,rendoan01,80,78
2015,PHI,NL,reverbe01,96,84
2015,TOR,AL,reverbe01,56,56
2015,COL,NL,reyesjo01,47,47
2015,TOR,AL,reyesjo01,69,69
2015,LAA,AL,reyesjo03,1,0
2015,SLN,NL,reynoma01,140,97
2015,ARI,NL,reynoma02,18,0
2015,CHN,NL,richacl01,23,3
2015,LAA,AL,richaga01,32,32
2015,TBA,AL,riefecj01,17,0
2015,MIA,NL,rienzan01,14,0
2015,KCA,AL,riosal01,105,105
2015,WAS,NL,riverfe01,49,0
2015,TBA,AL,riverre01,110,90
2015,MIL,NL,riverya01,7,4
2015,CHN,NL,rizzoan01,160,160
2015,CHN,NL,roachdo01,1,1
2015,WAS,NL,roarkta01,40,12
2015,CHA,AL,roberda08,60,0
2015,LAA,AL,roberda09,37,15
2015,COL,NL,roberke02,9,0
2015,PHI,NL,roberke02,6,0
2015,WAS,NL,robincl01,126,77
2015,MIN,AL,robinsh01,83,48
2015,NYN,NL,robleha01,57,0
2015,CHN,NL,rodnefe01,14,0
2015,SEA,AL,rodnefe01,54,0
2015,CHA,AL,rodonca01,26,23
2015,NYA,AL,rodrial01,151,138
2015,BOS,AL,rodried05,21,21
2015,OAK,AL,rodrife02,56,0
2015,MIL,NL,rodrifr03,60,0
2015,PIT,NL,rodrise01,139,34
2015,LAN,NL,rodrist02,18,0
2015,TEX,AL,rodriwa01,17,15
2015,BAL,AL,roech01,36,0
2015,NYA,AL,rogeres01,18,0
2015,MIL,NL,rogerja02,86,25
2015,MIA,NL,rojasmi02,60,36
2015,SEA,AL,rollida01,20,0
2015,LAN,NL,rolliji01,144,128
2015,ARI,NL,romakja01,12,1
2015,TBA,AL,romeren01,23,0
2015,SEA,AL,romerst01,13,5
2015,DET,AL,rominan01,109,43
2015,NYA,AL,rominau01,1,1
2015,SFN,NL,romose01,70,0
2015,DET,AL,rondobr01,35,0
2015,CHN,NL,rondohe01,72,0
2015,BAL,AL,rondojo01,8,0
2015,COL,NL,rondojo01,2,0
2015,TEX,AL,rosalad01,55,32
2015,MIN,AL,rosared01,122,116
2015,COL,NL,rosarwi01,87,54
2015,SLN,NL,rosentr01,68,0
2015,PHI,NL,rosinse01,1,0
2015,OAK,AL,rossco01,9,6
2015,CHN,NL,rosscza01,33,0
2015,CHN,NL,rossda01,72,46
2015,WAS,NL,rossjo01,17,13
2015,BOS,AL,rossro01,54,0
2015,SDN,NL,rossty01,34,33
2015,TEX,AL,ruary01,28,24
2015,LAA,AL,rucindr01,4,1
2015,PHI,NL,rufda01,106,62
2015,LAN,NL,ruggiju01,21,13
2015,SEA,AL,ruggiju01,36,15
2015,PHI,NL,ruizca01,86,81
2015,NYA,AL,rumbeni01,17,0
2015,PHI,NL,ruppca01,81,79
2015,COL,NL,rusinch01,27,22
2015,CHN,NL,russead02,142,137
2015,CHN,NL,russeja02,49,0
2015,BOS,AL,rutlejo01,39,19
2015,NYA,AL,ryanbr01,47,29
2015,DET,AL,ryanky01,16,6
2015,CLE,AL,rzepcma01,45,0
2015,SDN,NL,rzepcma01,27,0
2015,NYA,AL,sabatcc01,29,29
2015,PIT,NL,sadleca02,1,1
2015,CHA,AL,saladty01,68,60
2015,LAA,AL,salasfe01,72,0
2015,CLE,AL,salazda01,30,30
2015,CHA,AL,salech01,31,31
2015,ARI,NL,saltaja01,70,39
2015,MIA,NL,saltaja01,9,8
2015,CHA,AL,samarje01,32,32
2015,CIN,NL,sampske01,13,12
2015,TOR,AL,sanchaa01,41,11
2015,DET,AL,sanchan01,25,25
2015,CHA,AL,sanchca01,120,112
2015,NYA,AL,sanchga02,2,0
2015,SFN,NL,sanchhe01,28,11
2015,PIT,NL,sanchto01,3,2
2015,BOS,AL,sandopa01,126,122
2015,CLE,AL,sandsje01,50,32
2015,MIN,AL,sanomi01,80,78
2015,CLE,AL,santaca01,154,153
2015,MIN,AL,santada01,91,69
2015,HOU,AL,santado01,14,10
2015,MIL,NL,santado01,38,34
2015,MIN,AL,santaer01,17,17
2015,LAA,AL,santihe01,33,32
2015,LAN,NL,santose01,12,0
2015,NYA,AL,santose01,2,0
2015,MIL,NL,sardilu01,36,24
2015,TOR,AL,saundmi01,9,9
2015,PIT,NL,scahiro01,28,0
2015,MIN,AL,schafjo02,27,20
2015,MIL,NL,schaflo01,69,25
2015,LAN,NL,schebsc01,19,5
2015,TEX,AL,schepta01,42,0
2015,WAS,NL,scherma01,34,33
2015,CHN,NL,schlibr01,10,0
2015,BAL,AL,schoojo01,86,82
2015,ARI,NL,schugaj01,5,0
2015,TOR,AL,schulbo02,31,0
2015,CIN,NL,schumsk01,131,41
2015,CHN,NL,schwaky01,69,59
2015,OAK,AL,scribev01,54,0
2015,SLN,NL,scrugxa01,17,10
2015,LAN,NL,seageco01,27,25
2015,SEA,AL,seageky01,161,159
2015,MIL,NL,segurje01,142,139
2015,OAK,AL,semiema01,155,147
2015,NYA,AL,severlu01,11,11
2015,WAS,NL,severpe01,2,1
2015,TBA,AL,shaffri01,31,18
2015,CLE,AL,shawbr01,74,0
2015,BOS,AL,shawtr01,65,55
2015,SDN,NL,shielja02,36,33
2015,LAA,AL,shoemma01,25,24
2015,NYA,AL,shrevch01,59,0
2015,CHA,AL,shuckja01,79,29
2015,SLN,NL,siegrke01,81,0
2015,ATL,NL,simmoan01,147,145
2015,DET,AL,simonal01,31,31
2015,HOU,AL,singljo02,19,13
2015,HOU,AL,sippto01,60,0
2015,PHI,NL,sizemgr01,39,23
2015,TBA,AL,sizemgr01,58,43
2015,SEA,AL,smithca02,70,0
2015,OAK,AL,smithch08,2,0
2015,LAA,AL,smithjo05,70,0
2015,CIN,NL,smithjo07,10,7
2015,SEA,AL,smithse01,136,107
2015,MIL,NL,smithwi04,76,0
2015,TOR,AL,smoakju01,132,71
2015,OAK,AL,smolija01,41,32
2015,TEX,AL,smolija01,35,18
2015,TBA,AL,smylydr01,12,12
2015,BAL,AL,snidetr01,69,60
2015,PIT,NL,snidetr01,18,5
2015,SLN,NL,socolmi01,28,0
2015,OAK,AL,sogarer01,120,102
2015,MIA,NL,solando01,55,14
2015,MIA,NL,solanjh01,7,6
2015,SDN,NL,solarya01,152,125
2015,CHN,NL,solerjo01,101,94
2015,WAS,NL,solissa01,18,0
2015,DET,AL,soriajo01,43,0
2015,PIT,NL,soriajo01,29,0
2015,CHN,NL,soriara01,6,0
2015,CHA,AL,sotoge01,78,56
2015,CLE,AL,sotogi01,6,0
2015,TBA,AL,souzast01,110,102
2015,WAS,NL,spande01,61,61
2015,SDN,NL,spangco01,108,82
2015,HOU,AL,springe01,102,101
2015,WAS,NL,stammcr01,5,0
2015,SLN,NL,stanlco01,9,0
2015,MIA,NL,stantmi03,74,74
2015,HOU,AL,stassma01,11,4
2015,MIN,AL,staufti01,13,0
2015,NYN,NL,staufti01,5,0
2015,PIT,NL,stewach01,58,36
2015,ARI,NL,stitema01,11,0
2015,WAS,NL,storedr01,58,0
2015,HOU,AL,straida01,4,3
2015,WAS,NL,strasst01,23,23
2015,TEX,AL,straury01,31,14
2015,LAA,AL,streehu01,62,0
2015,SFN,NL,strichu01,55,0
2015,TOR,AL,stromma01,4,4
2015,CHN,NL,stroppe01,76,0
2015,COL,NL,stubbdr01,51,21
2015,TEX,AL,stubbdr01,27,5
2015,ATL,NL,stulter01,9,8
2015,CIN,NL,suareeu01,97,95
2015,SEA,AL,sucreje01,52,43
2015,LAN,NL,surkaer01,1,0
2015,SFN,NL,susacan01,52,33
2015,MIA,NL,suzukic01,153,89
2015,MIN,AL,suzukku01,131,123
2015,CLE,AL,swarzan01,10,0
2015,PHI,NL,sweenda02,37,21
2015,BOS,AL,swihabl01,84,78
2015,ATL,NL,swishni01,46,36
2015,CLE,AL,swishni01,30,26
2015,NYN,NL,syndeno01,24,24
2015,CHN,NL,szczuma01,47,12
2015,PIT,NL,tabatjo01,27,5
2015,NYA,AL,tanakma01,24,23
2015,SLN,NL,tartatr01,3,0
2015,SEA,AL,tayloch03,37,27
2015,WAS,NL,taylomi02,138,121
2015,BOS,AL,tazawju01,61,0
2015,TBA,AL,teafoev01,4,0
2015,CHN,NL,teagata01,8,3
2015,ATL,NL,teherju01,33,33
2015,NYA,AL,teixema01,111,108
2015,NYN,NL,tejadru01,116,94
2015,MIA,NL,telisto01,17,4
2015,TEX,AL,telisto01,6,2
2015,TOR,AL,teperry01,32,0
2015,ATL,NL,terdojo01,28,11
2015,HOU,AL,thatcjo01,43,0
2015,SDN,NL,thayeda01,38,0
2015,MIN,AL,thielca01,6,0
2015,TOR,AL,tholejo01,18,15
2015,ATL,NL,thomaia01,5,0
2015,LAN,NL,thomaia01,9,1
2015,MIN,AL,thompaa01,41,0
2015,CHA,AL,thomptr01,44,32
2015,WAS,NL,thornma01,60,0
2015,MIL,NL,thornty01,24,0
2015,BAL,AL,tillmch01,31,31
2015,TEX,AL,tollesh01,73,0
2015,TOR,AL,tollest01,19,12
